,ID,Name,Address,ZipCode,FIPS_CODE,Pickup_InStore,Pickup_Curbside,Local_Delivery,Total Households,Hoseholds with Low Income,Hoseholds with Midium Income,Hoseholds with High Income,Hoseholds with Supplement Security Income,Hoseholds with Cash Public Assistance Income,White,TP_Black/African_American,TP_American_Indian,TP_Asian,TP_Other_Pacific_Islander,TP_Some_Other_Race,TP_Non_Hispan/Latin,TP_Hispan/Latin,Total_Population,POP_Teenager,POP_Adult,POP_Elder,Teenager_Worked_In_Past_1_Year,Adult_Worked_In_Past_1_Year,Elder_Worked_In_Past_1_Year,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,2017_sale,2018_sale,2019_sale,2020_sale,NPOPCHG2020,BIRTHS2020,DEATHS2020,NATURALINC2020,NETMIG2020,RESIDUAL2020,RBIRTH2020,RDEATH2020,POPESTIMATE2020,INTERNATIONALMIG2020,DOMESTICMIG2020,GQESTIMATES2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
57,57,Ohio-Beavercreek,4480 Indian Ripple Road,45440,78170,1.0,1.0,1.0,289300,38359,99211,86778,17713,8417,530549,121228,1463,16162,222,5444,678085,19760,563939,87203,260343,216393,294.5,468.2,98.8,4290528,4290185,4300288,4338104,4378228,4406694,4442821,4472852,4504184,4540851,4572147,4601754,10103,37816,40124,28466,36127,30031,31332,36667,31296,29607,13653,54065,54524,54659,54903,55124,55229,54720,53781,53327,8769,35365,35424,36811,36334,38367,38192,39415,39919,39564,4884,18700,19100,17848,18569,16757,17037,15305,13862,13763,3575,13696,17044,15411,16536,18243,16059,15008,10640,10011,1834,5439,3889,-4938,719,-5060,-1743,6397,6784,5843,5409,19135,20933,10473,17255,13183,14316,21405,17424,15854,-190,-19,91,145,303,91,-21,-43,10,-10,112949,113121,113897,114016,114992,115127,113250,113986,114301,114672,114008,370.321883,371.92533430000003,374.4177944,362.5145124,365.2324817,365.6107387,364.3497663,360.1674839,353.7302561,323.3000403,327.9808145,332.81841710000003,327.55075780000004,352.59105550000004,347.57954839999996,364.1324783,343.0579798,343.5490838,47.02184272,43.94451977,41.59937726,34.96375454,12.64142626,18.031190300000002,0.217287998,17.10950413,10.18117235,29.54413449,46.27366805,44.3715561,46.33323927,49.07430117,44.94563129,37.72133072,29.58424759,24.46299709,-43.57886458,-123.5003154,-100.7690997,-54.27816621,-169.4263009,-26.3273582,14.39219328,77.86220016,-33.40384751,-14.03473009,-77.22664733,-56.39754364,-7.944926921,-120.3519997,18.61827309,52.113524,107.44644779999999,-8.940850425,,9309957.0,7570827.0,6207286.0,31182.380859375,53806.234375,39389.140625,14417.09375,16765.5234375,-0.236328125,358.2111585471354,346.07846768802085,4634804.914367676,7434.979995727539,8619.655258178711,114101.55647277832,3.9300793306767603,18.907595941871946,60.1155895648291,79.02318551998155
58,58,North Carolina-Concord,7965 Lyles Ln NW,28027,37025,1.0,1.0,1.0,72299,5625,21632,24220,2397,777,144192,35634,671,6837,114,9357,180888,20560,159767,22879,85938,50950,132.9,241.7,48.5,178011,178121,178562,181175,184340,187240,191680,196396,201639,206988,211597,216453,441,2613,3165,2900,4440,4716,5243,5349,4609,4856,569,2328,2272,2255,2390,2337,2469,2564,2557,2600,388,1386,1408,1488,1419,1554,1529,1502,1653,1688,181,942,864,767,971,783,940,1062,904,912,36,81,114,117,174,219,214,212,196,185,232,1586,2151,1999,3228,3681,4075,4063,3503,3756,268,1667,2265,2116,3402,3900,4289,4275,3699,3941,-8,4,36,17,67,33,14,12,6,3,1600,1626,1625,1628,1629,1593,1618,1563,1550,1563,1562,12.94278876,12.43177435,12.13735938,12.61479996,12.04403261,12.4059442,12.54934207,12.21735132,12.14811354,7.70562939,7.704198186,8.009042467,7.48970759,8.008740556000001,7.682741468,7.351447652999999,7.898037436,7.886929097,5.237159369,4.72757616,4.128316917,5.125092368,4.035292056,4.723202733,5.197894412,4.319313879,4.261184441,0.45032899,0.62377741,0.6297432589999999,0.918399662,1.128644905,1.075282324,1.037621107,0.936488407,0.864385002,8.817552823,11.76969481,10.75945961,17.03789718,18.97051093,20.47558632,19.8861064,16.73734128,17.54935171,9.267881813999999,12.39347222,11.38920286,17.95629684,20.09915584,21.55086864,20.92372751,17.67382969,18.41373671,10257979.0,11561748.0,11728960.0,10391871.0,4837.484375,2558.841796875,1633.19921875,925.640625,3904.087890625,7.75390625,12.23814452747396,7.80753451814974,221649.27313232422,197.28961181640625,3849.929458618164,1541.7473754882812,4.420687532235475,0.9087344999916381,18.11094576744232,19.01968026852234
59,59,North Carolina-Charlotte Mecklenburg,900 Metropolitan Avenue,28204,37119,,,,403546,35569,121922,121689,13515,4969,574455,330161,3779,60906,566,54331,916909,137405,845765,124843,486261,234661,129.7,244.0,54.5,952355,952380,955950,976383,998749,1021916,1041333,1064160,1087714,1108821,1124374,1140943,3570,20433,22366,23167,19417,22827,23554,21107,15553,16569,3461,14013,14108,14127,14336,14876,15159,15231,15022,15048,1187,5675,5574,5927,6055,6379,6463,6818,7159,7365,2274,8338,8534,8200,8281,8497,8696,8413,7863,7683,877,2715,3923,4430,4485,4907,5693,6272,4688,4333,462,9321,9544,10284,6559,9318,9101,6365,2983,4518,1339,12036,13467,14714,11044,14225,14794,12637,7671,8851,-43,59,365,253,92,105,64,57,19,35,17853,17837,18292,17582,17600,17319,17630,17948,18399,18729,18730,23.43865641,24.24229331,22.79928818,23.68490154,23.43906072,23.7170756,23.7734215,23.72250369,23.56565386,19.38631942,19.22119298,19.95949308,18.64007922,20.75064861,19.26317602,22.42964036,22.06035297,21.99441946,4.052336988,5.021100318999999,2.839795096,5.044822326,2.688412107,4.4538995880000005,1.343781141,1.662150721,1.5712344040000001,3.4997417160000004,4.91820887,4.925536173999999,4.638374411,4.833888024,5.667562209,6.096392813,4.2536081910000005,3.8682198910000003,9.866368309,-14.34863604,1.831027639,5.592517902999999,9.213592378,9.022908325,8.583621267,6.265245151,8.41986105,13.36611003,-9.43042717,6.756563814,10.23089231,14.0474804,14.69047053,14.68001408,10.51885334,12.28808094,,,,,17638.439453125,15033.09375,7109.6484375,7923.4453125,9673.134765625,41.859375,23.634582039309898,21.766935972109373,1163412.7044525146,4526.724761962891,1523.6187744140625,19051.577713012695,0.6236515942557377,3.894609171055543,12.83580594798633,16.730415118611816
60,60,Ohio-Loveland,9570 Fields Ertel Rd,45140,117251,1.0,1.0,1.0,499006,57783,150039,149254,27610,14709,942207,219310,1406,36007,655,10490,1206121,35696,986743,142395,489850,354498,428.5,727.2,163.0,2475510,2475466,2479441,2492075,2507279,2525195,2540912,2555113,2574273,2593998,2612672,2631704,3975,12634,15204,17916,15717,14201,19160,19725,18674,19032,7803,30993,30930,30894,30926,31052,31002,30903,30891,30597,5097,21335,21487,21975,22183,23284,23000,24288,23957,23764,2706,9658,9443,8919,8743,7768,8002,6615,6934,6833,773,3774,4051,5359,4547,5102,5253,4200,3202,2858,473,-818,1715,3686,2625,1394,5942,8985,8583,9384,1246,2956,5766,9045,7172,6496,11195,13185,11785,12242,23,20,-5,-48,-198,-63,-37,-75,-45,-43,58660,58992,58993,58905,58893,59961,59382,59465,60554,60822,62972,289.5787546,288.9117521,275.17118880000004,277.0478458,279.8240243,279.4933826,286.3542388,271.8971934,271.0098347,248.3726591,247.0426403,253.77341940000002,259.83866090000004,265.27219130000003,261.6571983,272.804385,260.3260681,257.4734337,41.20609547,41.86911172,21.39776946,17.2091849,14.551832999999998,17.83618421,13.54985378,11.57112539,13.53640091,17.71456573,21.84321429,30.53616652,37.04883132,31.07662603,32.43056908,22.6701976,18.95024078,18.09695396,-87.29462699,-83.35423494,-24.39182225,-20.02343516,-93.84951413,-0.601406611,39.36136066,36.441156899999996,17.51089384,-69.58006123,-61.51102064,6.144344276,17.02539617,-62.77288809,31.82916248,62.03155825,55.39139771,35.60784781,,,6519693.0,5849871.0,18781.73046875,30743.451171875,23747.46484375,6995.986328125,11835.57421875,-49.83203125,274.20508042265624,260.5452132454427,2649930.406097412,2152.0364990234375,11602.852416992188,62915.275650024414,9.662890807592165,13.982935820083618,53.30642629352929,67.28936213187951
61,61,North Carolina-Charlotte,11415 Carolina Place Pkwy,28134,37119,1.0,1.0,1.0,403546,35569,121922,121689,13515,4969,574455,330161,3779,60906,566,54331,916909,137405,845765,124843,486261,234661,129.7,244.0,54.5,952355,952380,955950,976383,998749,1021916,1041333,1064160,1087714,1108821,1124374,1140943,3570,20433,22366,23167,19417,22827,23554,21107,15553,16569,3461,14013,14108,14127,14336,14876,15159,15231,15022,15048,1187,5675,5574,5927,6055,6379,6463,6818,7159,7365,2274,8338,8534,8200,8281,8497,8696,8413,7863,7683,877,2715,3923,4430,4485,4907,5693,6272,4688,4333,462,9321,9544,10284,6559,9318,9101,6365,2983,4518,1339,12036,13467,14714,11044,14225,14794,12637,7671,8851,-43,59,365,253,92,105,64,57,19,35,17853,17837,18292,17582,17600,17319,17630,17948,18399,18729,18730,23.43865641,24.24229331,22.79928818,23.68490154,23.43906072,23.7170756,23.7734215,23.72250369,23.56565386,19.38631942,19.22119298,19.95949308,18.64007922,20.75064861,19.26317602,22.42964036,22.06035297,21.99441946,4.052336988,5.021100318999999,2.839795096,5.044822326,2.688412107,4.4538995880000005,1.343781141,1.662150721,1.5712344040000001,3.4997417160000004,4.91820887,4.925536173999999,4.638374411,4.833888024,5.667562209,6.096392813,4.2536081910000005,3.8682198910000003,9.866368309,-14.34863604,1.831027639,5.592517902999999,9.213592378,9.022908325,8.583621267,6.265245151,8.41986105,13.36611003,-9.43042717,6.756563814,10.23089231,14.0474804,14.69047053,14.68001408,10.51885334,12.28808094,16277202.0,16815665.0,16465809.0,12838723.0,17638.439453125,15033.09375,7109.6484375,7923.4453125,9673.134765625,41.859375,23.634582039309898,21.766935972109373,1163412.7044525146,4526.724761962891,1523.6187744140625,19051.577713012695,0.6236515942557377,3.894609171055543,12.83580594798633,16.730415118611816
62,62,Ohio-Springdale,11925 Commons Dr,45246,78078,,,,478192,60993,150579,140301,27844,15170,868768,239106,1839,32787,859,12384,1147008,43323,946592,153785,458661,334146,287.9,478.1,107.6,2195067,2195083,2198758,2208981,2221787,2235268,2247782,2260718,2276572,2292588,2306114,2320503,3675,10223,12806,13481,12514,12936,15854,16016,13526,14389,7057,27820,27982,27995,27995,28101,27984,27587,27670,27368,4596,19632,19700,19943,20314,21175,20645,21910,21713,21484,2461,8188,8282,8052,7681,6926,7339,5677,5957,5884,722,3506,3523,4653,4019,4463,4557,3550,3123,2709,479,-1501,974,795,1075,1694,4008,6865,4483,5848,1201,2005,4497,5448,5094,6157,8565,10415,7606,8557,13,30,27,-19,-261,-147,-50,-76,-37,-52,55341,55784,55682,56101,55682,56109,56764,57266,58830,58941,60422,210.9141506,212.7377169,201.12973290000002,210.42083959999997,206.1245381,204.2023895,205.26123,195.4216564,194.7270513,193.8757918,194.482772,195.0977533,204.00385759999998,201.6909213,194.4452095,205.3375436,202.5086051,192.5513196,17.03835889,18.25494487,6.031979644,6.416982032999999,4.433616762,9.757179912,-0.076313559,-7.086948647000001,2.175731611,11.81172821,14.25656472,18.35357374,27.63649144,20.65362931,22.67187112,13.193501699999999,14.64684396,13.55138731,-65.58682887,-29.53642813,-45.66871915,-44.68728176,-46.05648174,-12.45456786,28.10253079,-6.664045812,-7.701755005,-53.77510064,-15.27986341,-27.315145399999995,-17.05079033,-25.40285244,10.21730327,41.29603248,7.982798151,5.849632299,8138445.0,8279778.0,6891883.0,5857797.0,14361.3515625,27537.728515625,21478.13671875,6059.58984375,8358.24609375,-56.486328125,197.58431073190104,197.25683945638022,2335641.1616973877,2139.365524291992,7348.820938110352,61038.77696228027,-4.440403621143433,10.908083166763305,6.740587994322755,17.648671159805907
63,63,Ohio-Cincinnati,4825 Marburg Ave,45209,39061,1.0,1.0,1.0,339966,47284,109478,97149,21192,12467,548291,208770,886,21129,541,8098,786201,25836,645956,96576,318896,230484,147.0,240.0,56.3,1477502,1477490,1479897,1488537,1501022,1513872,1523341,1533871,1547161,1560400,1572114,1585345,2407,8640,12485,12850,9469,10530,13290,13239,11714,13231,4917,19512,19687,19526,19729,19836,19697,19495,19540,19382,3098,12842,13019,13067,13409,13971,13615,14389,14343,14166,1819,6670,6668,6459,6320,5865,6082,5106,5197,5216,537,2725,2777,3565,3147,3413,3535,2777,2566,2291,-14,-796,2955,2818,135,1316,3685,5391,3965,5745,523,1929,5732,6383,3282,4729,7220,8168,6531,8036,65,41,85,8,-133,-64,-12,-35,-14,-21,34754,34943,34888,35362,35150,35242,35717,36018,37379,37652,39061,118.9949179,119.32081540000001,109.324545,113.86181409999999,115.7952918,114.50995209999999,116.81444779999998,107.4763678,108.3028011,104.5858658,106.2504952,105.1868257,113.5445557,107.9447153,102.3530382,110.0768925,108.47715790000001,102.5852577,14.40905217,13.07032018,4.13771932,0.317258396,7.8505765,12.15691389,6.737555376,-1.0007900459999999,5.717543367,7.143244751,9.022460723,13.43144596,22.76115796,15.03871577,16.83087433,8.589509769,11.20711868,10.71916969,-52.76558173,-11.30226413,-21.45719388,-38.83435558,-27.99636791,9.194741236,19.01628478,2.346836217,-3.566019208,-45.62233696,-2.2798034080000003,-8.02574792,-16.07319762,-12.95765215,26.02561557,27.60579454,13.55395491,7.15315048,,,6831400.0,6415470.0,12687.87109375,19468.357421875,14161.298828125,5307.05859375,7403.416015625,-22.60546875,109.94971575065104,105.36430240794272,1597584.26512146,1867.5194091796875,6470.013229370117,39488.96043395996,3.2246710318973393,8.409334842555118,5.792967430788451,14.202302279517582
64,64,Tennessee-Johnson City,3019 Peoples St,37604,94198,1.0,1.0,,76784,12098,30989,22086,4198,1174,170428,6200,575,2224,5,829,178160,5286,153313,23720,69467,60126,269.9,423.3,83.2,2613869,2614368,2618620,2637199,2653908,2668326,2684687,2703315,2725043,2744775,2763405,2779872,4252,18579,16709,14418,16361,18628,21728,19732,18630,16467,8021,31400,31301,31191,31397,31027,30878,30201,29656,29474,5258,22188,22449,23260,23119,24329,24210,25196,25044,25036,2763,9212,8852,7931,8278,6698,6668,5005,4612,4438,907,4743,3061,2360,3756,3696,6122,4113,2485,2171,668,4633,4891,4223,4525,8256,8959,10684,11573,9906,1575,9376,7952,6583,8281,11952,15081,14797,14058,12077,-86,-9,-95,-96,-198,-22,-21,-70,-40,-48,70753,70389,70638,71306,70614,70238,70618,69932,70491,71574,71486,389.1099396,385.354077,395.3920347,403.19755519999995,402.2226038,396.1808659,389.8802913,376.62633239999997,376.3880972,363.1151772,363.1578256,361.02648730000004,367.39800099999997,375.693467,385.2539835,396.18787910000003,384.36952560000003,384.2571819,25.99476238,22.19625145,34.36554747,35.79955426,26.52913685,10.92688243,-6.307587872,-7.743193227999999,-7.869084677000001,22.03700601,18.76153004,19.29844989,24.022496399999998,22.37694086,26.10061845,18.17316255,13.242131099999998,10.88711415,-61.41482231,-36.82785207,-71.37473216,-46.70488455,-28.19421897,3.6099149010000002,50.73697882,47.11012875,41.54458977,-39.37781631,-18.06632204,-52.07628228,-22.68238816,-5.817278106,29.71053334,68.91014138,60.35225986,52.4317039,,,4919406.0,6475667.0,17793.205078125,29789.4921875,24908.369140625,4881.12109375,12961.189453125,-49.107421875,380.83393010117186,384.9587050483073,2799955.3160705566,1761.1275939941406,11851.85905456543,71636.9683380127,-20.871837371759156,9.768185424102786,73.95988157437903,83.72806699190173
65,65,Michigan-Kalamazoo,4620 Stadium Dr,49008,26077,1.0,1.0,,102809,11325,36087,30664,5236,2337,212284,28440,689,6385,69,1510,248980,12593,211797,47155,95211,69431,152.9,239.8,50.4,250331,250327,250751,252600,255353,257311,258951,259676,261304,262998,264680,265066,424,1849,2753,1958,1640,725,1628,1694,1682,386,784,3067,3053,3154,3190,3206,3171,3115,3024,3010,447,2093,1904,1988,2078,2173,2064,2205,2167,2209,337,974,1149,1166,1112,1033,1107,910,857,801,142,567,595,591,514,414,606,435,316,303,-27,317,1022,238,65,-702,-73,363,514,-715,115,884,1617,829,579,-288,533,798,830,-412,-28,-9,-13,-37,-51,-20,-12,-14,-5,-3,8455,8456,8491,8778,8603,8774,8483,8279,8150,8459,8255,12.18632724,12.020797199999999,12.30435529,12.35806625,12.3634134,12.17321202,11.88246469,11.46153525,11.36393668,8.316264396000001,7.49675659,7.755566999,8.050176073,8.379818251,7.923528734,8.411182868,8.213342228,8.339845888,3.8700628389999996,4.52404061,4.54878829,4.30789018,3.9835951460000003,4.249683289,3.4712818189999997,3.2481930269999997,3.0240907910000003,2.252901057,2.342736434,2.30560367,1.9912370080000001,1.596523127,2.32638489,1.659349001,1.197700113,1.1439444559999998,1.259558439,4.023994346,0.928483373,0.251810127,-2.707147912,-0.280241084,1.3846981319999998,1.9481577780000001,-2.6994068860000002,3.512459497,6.36673078,3.234087043,2.243047135,-1.110624784,2.046143806,3.0440471330000003,3.1458578910000004,-1.555462429,7363892.0,7572219.0,7788176.0,6482200.0,1008.21484375,3045.64453125,2181.19921875,864.4453125,150.83203125,-7.0625,11.563562447903646,8.278093065074218,266789.6546020508,198.4800567626953,-320.3039093017578,8178.683044433594,2.647474322048278,0.924180369022522,-1.397065531381592,-0.4728851615708006
66,66,Kentucky-Florence,4874 Houston Rd,41042,42132,1.0,1.0,1.0,109933,8917,31773,36225,5918,1646,265519,11363,369,4945,29,4287,283285,10498,230549,32279,120133,78137,294.1,491.9,106.8,645321,645356,646837,653732,659947,666319,670923,675779,680359,685399,688555,692744,1481,6895,6215,6372,4604,4856,4580,5040,3156,4189,2119,8518,8573,8715,8640,8505,8357,8380,8362,8215,1229,4901,4933,5320,5200,5541,5448,5702,5547,5591,890,3617,3640,3395,3440,2964,2909,2678,2815,2624,283,1163,967,981,934,1051,917,1016,569,547,314,2105,1616,2017,270,888,771,1367,-218,1034,597,3268,2583,2998,1204,1939,1688,2383,351,1581,-6,10,-8,-21,-40,-47,-17,-21,-10,-16,14508,14528,14556,14601,14596,14636,14621,14630,14683,14737,14854,111.1233186,109.07755259999999,114.07141340000001,107.80101640000001,108.2930814,107.4018186,106.69722379999999,103.7329946,101.3424184,83.50401469,80.38512975,84.81549816,85.46412602,89.19902349,89.1159263,89.69564351,84.54428243,86.16778263,27.61930395,28.69242287,29.25591519,22.336890399999998,19.09405788,18.28589234,17.00158023,19.18871215,15.17463573,7.627628881000001,5.996376101,6.1523401060000005,5.993262627999999,6.42704163,6.357831182000001,6.605616505,3.6537856110000004,3.378077765,2.9021197880000003,16.34612887,10.09086594,-9.812533398,-1.683058402,5.619617858,8.31997252,-28.784449300000002,-13.01059287,10.52974867,22.34250498,16.24320604,-3.8192707789999996,4.743983225,11.97744905,14.92558903,-25.13066369,-9.632515106,9118646.0,9519053.0,9278258.0,7499219.0,4120.4609375,8299.310546875,5567.51171875,2731.796875,1405.123046875,-16.4609375,103.47529164010416,86.42496887063803,697205.5811157227,370.60150146484375,291.30419921875,14855.317855834961,13.81679607201172,3.2682126175331425,-23.34477654913892,-20.076563931695922
67,67,Michigan-Georgetown Township,334 Chicago Dr,49428,26139,1.0,1.0,,101223,5974,29556,36903,3593,1630,253873,4237,868,7574,57,9741,256584,27450,225342,46999,102236,76107,164.1,255.0,51.6,343168,343167,343444,346182,350325,353627,356726,359409,361697,364389,367648,369186,277,2738,4143,3302,3099,2683,2288,2692,3259,1538,1117,4166,4192,4282,4166,4241,4176,4115,4034,4039,649,2617,2648,2777,2762,2900,2902,3012,3029,3014,468,1549,1544,1505,1404,1341,1274,1103,1005,1025,119,509,710,502,499,364,599,331,304,306,-308,690,1903,1324,1238,1010,433,1274,1965,221,-189,1199,2613,1826,1737,1374,1032,1605,2269,527,-2,-10,-14,-29,-42,-32,-18,-16,-15,-14,9822,9823,9882,10384,10404,10522,10622,10651,10847,10627,10268,46.47577002,44.19923385,45.92032252,41.52207496,46.47878995,43.79804592,40.47923177,39.93243683,39.11283647,43.26780093,45.52515244,41.4153086,39.91651308,44.56461332,47.45609425,47.35528913,46.83451403,44.5396888,3.20796908,-1.325918602,4.505013937,1.605561878,1.9141766480000002,-3.6580483260000003,-6.876057355,-6.9020771960000005,-5.426852329,2.9071924,3.22402282,2.5398476469999998,2.799846304,1.861904589,2.601625111,1.5047585140000002,1.3758503080000002,1.5463624169999999,-1.255092917,14.76434039,3.1158344639999997,-4.196160942,-14.77007439,-8.853763882,-3.227852485,7.690410593999999,-9.716021264,1.6520994830000002,17.98836321,5.65568211,-1.396314637,-12.9081698,-6.252138771,-1.723093969,9.066260902,-8.169658848,8103070.0,8935201.0,9356814.0,8149742.0,2247.50390625,4065.1328125,2996.90625,1068.2265625,1195.125,-15.849609375,40.14731816575521,45.551161355429684,372215.3076019287,189.37416076660156,646.5888824462891,10434.11457824707,-8.370499626773498,1.0586198519744263,-5.865470244123231,-4.806850392663391
68,68,Kentucky-Lexington,1996 Pavilion Way,40509,42116,1.0,1.0,,143233,17818,48097,42987,7003,1845,273514,47539,840,11802,168,8688,330723,23883,289085,55631,143720,89734,280.2,460.2,114.3,3510407,3510491,3514445,3533981,3567715,3603865,3649077,3705061,3758550,3813011,3865519,3914158,3954,19536,33734,36150,45212,55984,53489,54461,52508,48639,11235,45654,44674,45150,44965,46166,46296,45944,45486,45404,6883,27814,28020,29427,28956,30887,31313,32600,33366,33614,4352,17840,16654,15723,16009,15279,14983,13344,12120,11790,1391,2959,5231,6423,5304,8038,5141,4910,439,359,-1672,-1218,11781,14110,23647,32439,33276,36084,39803,36325,-281,1741,17012,20533,28951,40477,38417,40994,40242,36684,-117,-45,68,-106,252,228,89,123,146,165,58115,58177,58850,58934,59241,59092,60442,60447,60892,60725,60233,263.4683336,266.1306464,267.3400675,267.27229520000003,269.7798361,270.88570039999996,262.2854955,263.0453119,258.9174506,250.31611009999997,256.9693704,257.7340068,257.2956246,265.9166572,258.4020957,272.0258473,247.255744,239.4900923,13.15222357,9.16127595,9.606060776,9.976670597,3.8631788360000003,12.48360468,-9.740351791,15.78956783,19.42735829,22.03943601,35.66217726,21.92181091,17.64439847,19.50712249,21.03137227,17.90206877,11.38208643,8.880188405,-110.9027959,-124.77360859999999,-33.81908814,-28.61844699,-22.5602707,-56.19393811,-3.879941609,4.248826571,-12.6906492,-88.86335989,-89.11143137,-11.89727723,-10.97404852,-3.05314821,-35.16256584,14.02212715,15.63091299,-3.81046081,12481889.0,12012113.0,12364804.0,10747911.0,50542.73046875,45537.796875,33032.724609375,12505.0703125,37887.37109375,150.287109375,261.7086941444011,248.05593637096354,3971738.5545959473,-1153.867919921875,43029.347396850586,60753.7227935791,17.362574236299686,4.9690720243627915,9.471170352733399,14.440242364786378
69,69,Indiana-Noblesville,301 Noble Creek Dr,46060,36152,1.0,1.0,1.0,168404,10932,42360,51427,6057,3000,389014,22028,681,18972,107,3189,428246,17354,348975,48912,184093,115970,283.8,478.2,108.5,2825326,2825428,2830195,2842814,2858206,2876722,2891085,2905916,2926360,2949176,2968775,2989985,4767,12619,15392,18516,14363,14831,20444,22816,19599,21210,8918,36230,36328,35923,36287,36595,36384,35925,35913,35499,6103,25171,25126,26089,26047,27304,26979,28125,28144,27854,2815,11059,11202,9834,10240,9291,9405,7800,7769,7645,794,3978,4023,4621,4243,4924,4885,3882,3515,2952,1051,-2471,106,4070,64,724,6185,11180,8339,10639,1845,1507,4129,8691,4307,5648,11070,15062,11854,13591,107,53,61,-9,-184,-108,-31,-46,-24,-26,83750,84397,83736,84062,83551,83988,84509,84049,86875,87744,89047,347.17627680000004,350.90756160000007,339.2090165,342.3696615,347.0667812,348.26801639999996,344.8011336,329.77883849999995,327.7204406,285.00470939999997,283.9732626,296.1024264,299.8792991,296.4245568,296.46769439999997,306.5077883,295.8048674,289.71394260000005,62.17156738,66.93429904,43.10659011,42.490362299999994,50.64222441,51.80032202,38.29334528,33.97397114,38.00649807,22.23462309,20.38454079,26.44630742,44.04948752,44.09474276,37.16031005,31.29756941,23.21861777,19.70719038,-107.8585494,-76.64251665,-40.60575854,-33.60321637,-46.40856573,57.79798319,132.3569132,69.43716997,31.80037564,-85.6239263,-56.25797586,-14.15945114,10.44627114,-2.313822961,94.95829324,163.6544826,92.65578775,51.50756601,10809046.0,11155311.0,11062181.0,9035318.0,20573.158203125,35749.3125,27812.896484375,7936.416015625,12669.26171875,-32.5234375,332.7386303654948,294.1487515679688,3009403.84526062,2404.9273529052734,13500.817764282227,89993.48414611816,31.787976130145875,17.801548837467653,89.02918398628907,106.83073282238331
